state_code,travel_distance_metric,visitation_metric,encounters_metric,date_converted,intervention
RI,-0.606951124,-0.6829889659999999,-0.354845531,20200329,1
RI,-0.484852215,-0.614466731,0.022175501,20200328,0
RI,-0.42150779299999996,-0.5897032529999999,0.07652851,20200327,0
RI,-0.386827011,-0.595097593,-0.071126461,20200326,0
RI,-0.39082316899999997,-0.617815052,-0.21766168600000002,20200325,0
RI,-0.370903995,-0.578459563,-0.12351235,20200324,0
RI,-0.396490335,-0.615406362,-0.158209301,20200323,0
RI,-0.479981589,-0.5851470360000001,-0.09638124099999999,20200322,0
SC,-0.41276795200000005,-0.58755064,-0.327339578,20200404,0
SC,-0.348006054,-0.524831896,-0.24876225100000002,20200403,0
SC,-0.267614848,-0.515484461,-0.502750189,20200402,0
SC,-0.261090905,-0.46522852,-0.498929041,20200401,0
TN,-0.416813702,-0.631497634,-0.479846155,20200404,1
TN,-0.376778546,-0.564060833,-0.354348738,20200403,1
TN,-0.28688413,-0.533186185,-0.50257547,20200402,0
TN,-0.269554165,-0.475956859,-0.540552256,20200401,0
TN,-0.289339847,-0.510726954,-0.58259908,20200331,0
TN,-0.279291314,-0.45268381,-0.526258559,20200330,0
TN,-0.40380685299999997,-0.48677055700000005,-0.562682902,20200329,0
TN,-0.376944027,-0.519047832,-0.418105092,20200328,0
TN,-0.310335393,-0.518123264,-0.38753048100000004,20200327,0
TX,-0.521709667,-0.7010714259999999,-0.638715244,20200404,1
TX,-0.440407919,-0.612772721,-0.5419749779999999,20200403,1
TX,-0.366784846,-0.6079767629999999,-0.6928192540000001,20200402,0
TX,-0.295497336,-0.521748707,-0.6759349370000001,20200401,0
TX,-0.30154759800000003,-0.525438063,-0.6841857729999999,20200331,0
TX,-0.355062757,-0.571602553,-0.7164777790000001,20200330,0
TX,-0.473794396,-0.6139874470000001,-0.7381013340000001,20200329,0
TX,-0.458544257,-0.6222259179999999,-0.652857627,20200328,0
TX,-0.390491904,-0.604434798,-0.627098144,20200327,0
VA,-0.475660679,-0.6231767420000001,-0.580506325,20200404,1
VA,-0.426465091,-0.553785808,-0.504120593,20200403,1
VA,-0.38424408200000004,-0.555710231,-0.665703799,20200402,1
VA,-0.38133843700000003,-0.535886715,-0.679856555,20200401,1
VA,-0.36476957200000004,-0.5491898239999999,-0.695743288,20200331,1
VA,-0.35369827299999995,-0.46938750700000004,-0.60839657,20200330,0
VA,-0.45398092799999995,-0.538957786,-0.674404592,20200329,0
VA,-0.433649314,-0.562410976,-0.578779084,20200328,0
VA,-0.398474106,-0.548287917,-0.55769676,20200327,0
VA,-0.325633639,-0.536337276,-0.617910858,20200326,0
VA,-0.333315211,-0.541249918,-0.6753868890000001,20200325,0
VA,-0.302274783,-0.47666099799999995,-0.6141940610000001,20200324,0
VT,-0.480144833,-0.551662688,-0.9682962509999999,20200331,1
VT,-0.529226906,-0.63561856,-0.970640088,20200330,1
VT,-0.61064966,-0.682033825,-0.972619027,20200329,1
VT,-0.5566787679999999,-0.688372955,-0.970684216,20200328,1
VT,-0.550102175,-0.63726234,-0.965687651,20200327,1
VT,-0.48953529700000004,-0.6317097970000001,-0.969915383,20200326,1
VT,-0.420582312,-0.546842235,-0.9625987420000001,20200325,1
VT,-0.42516398899999996,-0.515190531,-0.9663563490000001,20200324,0
VT,-0.484783997,-0.581740205,-0.9633149609999999,20200323,0
VT,-0.534699904,-0.603489181,-0.9713800690000001,20200322,0
VT,-0.495295346,-0.637582159,-0.971578642,20200321,0
VT,-0.473835306,-0.637962501,-0.962118433,20200320,0
VT,-0.336861222,-0.506862812,-0.9557912609999999,20200319,0
VT,-0.284201084,-0.446909445,-0.951740038,20200318,0
WA,-0.427233519,-0.586312934,-0.883593757,20200330,1
WA,-0.522365371,-0.643767945,-0.9008448729999999,20200329,1
WA,-0.504430946,-0.667899581,-0.87851238,20200328,1
WA,-0.456693833,-0.64090354,-0.866502494,20200327,1
WA,-0.423073805,-0.6389464429999999,-0.885882543,20200326,1
WA,-0.367530911,-0.578230926,-0.872253651,20200325,1
WA,-0.34088123600000003,-0.556146623,-0.862941952,20200324,1
WA,-0.32817958199999997,-0.513117966,-0.8379246920000001,20200323,0
WA,-0.38946062200000003,-0.563756136,-0.868167879,20200322,0
WA,-0.367003632,-0.629404435,-0.9195438420000001,20200321,0
WA,-0.309443499,-0.606503212,-0.85231353,20200320,0
WA,-0.272890518,-0.505998116,-0.81510864,20200319,0
WA,-0.223121154,-0.42545333,-0.787322566,20200318,0
WA,-0.17828324899999998,-0.38274882600000004,-0.771006787,20200317,0
WI,-0.317658307,-0.5606216860000001,-0.8829630620000001,20200401,1
WI,-0.311036608,-0.577987664,-0.891261302,20200331,1
WI,-0.328446599,-0.571848218,-0.890904603,20200330,1
WI,-0.523880565,-0.68431781,-0.90487133,20200329,1
WI,-0.52510801,-0.7012066029999999,-0.8713034709999999,20200328,1
WI,-0.400664918,-0.647875875,-0.866100283,20200327,1
WI,-0.314500189,-0.64063302,-0.892642465,20200326,1
WI,-0.30065444399999997,-0.625184537,-0.897108571,20200325,0
WI,-0.27654712600000003,-0.587114389,-0.884175261,20200324,0
WI,-0.242374707,-0.487197286,-0.8502778529999999,20200323,0
WI,-0.415980668,-0.64277295,-0.889785116,20200322,0
WI,-0.393252944,-0.6825362070000001,-0.91651879,20200321,0
WI,-0.30944882100000004,-0.666355554,-0.8591699190000001,20200320,0
WI,-0.22631651,-0.5507095989999999,-0.841125844,20200319,0
WV,-0.27710384600000004,-0.528694855,-0.903078055,20200331,1
WV,-0.290950673,-0.49959435700000004,-0.894606714,20200330,1
WV,-0.406132909,-0.5396532510000001,-0.91128129,20200329,1
WV,-0.37211957799999995,-0.551402329,-0.886274633,20200328,1
WV,-0.34697972299999996,-0.5890834660000001,-0.881883436,20200327,1
WV,-0.257233262,-0.593120368,-0.8995555959999999,20200326,1
WV,-0.285766851,-0.605711054,-0.91072751,20200325,1
WV,-0.248466198,-0.541636828,-0.8947297040000001,20200324,0
WV,-0.25267529,-0.491455129,-0.877113507,20200323,0
WV,-0.372325093,-0.577551005,-0.9186131829999999,20200322,0
WV,-0.328502503,-0.601754408,-0.927674094,20200321,0
WV,-0.238111947,-0.604061553,-0.8753161620000001,20200320,0
WV,-0.10531732199999999,-0.444977395,-0.816700709,20200319,0
WV,-0.100740644,-0.35629355799999995,-0.801590514,20200318,0
